AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBGR,2019-06,ARR,9791,32551.016666666663,13136.914456711736,19462.85526807956,1.9953716698871808
SBGR,2019-07,ARR,12649,45507.98333333333,16985.76383539212,28522.21949794121,2.254899161826327
SBGR,2019-08,ARR,12505,44980.23333333333,17006.23269300823,27974.000640325103,2.2370252411295564
SBGR,2019-09,ARR,12237,45425.933333333334,16635.861126960757,28790.072206372573,2.35270672602538
SBGR,2019-10,ARR,12551,45255.05,16906.034866704453,28349.015133295543,2.258705691442558
SBGR,2019-11,ARR,12287,45605.7,16408.759722489,29196.940277510996,2.3762464619118577
SBGR,2019-12,ARR,13626,59532.816666666666,18306.740333384,41226.07633328267,3.0255450119831693
SBGR,2020-01,ARR,13710,58870.21666666667,18411.60660957853,40458.61005708813,2.951029179948077
SBGR,2020-02,ARR,12110,48861.15,16184.706655368556,32676.443344631443,2.6983025057499126
SBGR,2020-03,ARR,9581,35725.48333333333,13063.48209780382,22662.001235529515,2.365306464411806
SBGR,2020-04,ARR,1721,3917.85,1776.6466386329696,2141.2033613670305,1.244162325024422
SBGR,2020-05,ARR,2079,4581.3,2063.2128436158837,2518.0871563841165,1.2112011334218933
SBGR,2020-06,ARR,2413,5505.133333333333,2478.3020177856797,3026.8313155476535,1.2543851286977428
SBGR,2020-07,ARR,3723,8752.4,4039.230484404467,4713.169515595532,1.2659601170012174
SBGR,2020-08,ARR,4913,13678.816666666668,6675.029862605259,7003.786804061408,1.4255621420845528
SBGR,2020-09,ARR,5764,16205.95,7741.152631024219,8464.797368975782,1.468563041113078
SBGR,2020-10,ARR,7000,20026.533333333333,9278.273333537352,10748.25999979598,1.5354657142565686
SBGR,2020-11,ARR,7403,22704.766666666663,10105.899837099783,12598.86682956688,1.701859628470469
SBGR,2020-12,ARR,8721,31094.016666666663,11837.512033806304,19256.504632860364,2.208061533409054
SBGR,2021-01,ARR,8848,29515.916666666668,12046.42853943802,17469.488127228647,1.974399652715715
SBGR,2021-02,ARR,6754,19382.35,9205.662829202687,10176.68717079731,1.5067644611781623
SBGR,2021-03,ARR,6077,15075,7912.355315830827,7162.644684169174,1.178648129697083
