ICAO,YEAR,MOF,SRC_PHASE,N,N_VALID,TOT_TXXT,TOT_REF,TOT_ADD,AVG_ADD
LEMD,2020,202004,ARR,1165,1165,8966.466666666664,7389.909999999994,1576.5566666666691,1.3532675250357675
LEMD,2020,202004,DEP,1240,1240,16117.266666666656,14880.236666666662,1237.0299999999952,0.9976048387096736
LEMD,2020,202005,ARR,1369,1369,10630.983333333304,8420.63,2210.3533333333053,1.6145751156561765
LEMD,2020,202005,DEP,1479,1479,19686.08333333336,17642.959999999985,2043.1233333333769,1.3814221320712483
LEMD,2020,202006,ARR,1772,1772,15535.183333333336,12670.443333333338,2864.739999999998,1.616670428893904
LEMD,2020,202006,DEP,1852,1852,24623.2666666666,22190.33999999996,2432.926666666641,1.313675305975508
LEMD,2020,202007,ARR,5213,5213,48884.63333333334,39717.68666666666,9166.946666666678,1.7584781635654474
LEMD,2020,202007,DEP,5327,5327,81529.4499999999,70043.72666666668,11485.723333333211,2.1561335335710927
LEMD,2020,202008,ARR,7497,7497,63474.8166666666,55254.08666666688,8220.72999999972,1.0965359477123808
LEMD,2020,202008,DEP,7557,7556,113337.46666666548,100059.78666666664,13277.679999998814,1.75723663313907
LEMD,2020,202009,ARR,6105,6105,51821.00000000004,44589.54333333329,7231.456666666745,1.1845137865137991
LEMD,2020,202009,DEP,6190,6190,89214.98333333197,82359.94000000031,6855.043333331661,1.1074383414106077
LEMD,2020,202010,ARR,5550,5550,46942.80000000009,40096.786666666565,6846.013333333525,1.2335159159159506
LEMD,2020,202010,DEP,5649,5649,80633.6499999996,74387.70999999983,6245.9399999997695,1.1056718003185997
LEMD,2020,202011,ARR,4874,4874,40724.866666666654,34331.193333333205,6393.673333333449,1.3117918205444088
LEMD,2020,202011,DEP,4958,4958,71075.70000000126,64729.84000000003,6345.86000000123,1.279923356192261
LEMD,2020,202012,ARR,5920,5920,48772.81666666663,41507.42999999973,7265.386666666898,1.2272612612613003
LEMD,2020,202012,DEP,6031,6031,86879.3000000015,77756.8266666667,9122.473333334798,1.5125971370145577
LEMD,2021,202101,ARR,4962,4962,40464.649999999994,30617.45666666655,9847.193333333444,1.9845210264678448
LEMD,2021,202101,DEP,4952,4952,86008.1333333349,60512.33333333327,25495.800000001633,5.148586429725693
LEMD,2021,202102,ARR,4752,4752,41211.09999999997,35183.22666666665,6027.873333333322,1.268491863075194
LEMD,2021,202102,DEP,4792,4792,68182.69999999968,60973.1166666666,7209.583333333074,1.5045040345018936
LEMD,2021,202103,ARR,5536,5536,46833.03333333354,38551.16666666649,8281.866666667047,1.4960019267823423
LEMD,2021,202103,DEP,5587,5587,83229.1499999993,71978.20666666668,11250.943333332616,2.013771851321392
LEMD,2021,202104,ARR,5960,5960,49792.28333333328,42381.55333333331,7410.729999999974,1.243411073825499
LEMD,2021,202104,DEP,6039,6039,87631.33333333391,78049.13666666701,9582.196666666903,1.5867191036043886
LEMD,2021,202105,ARR,6894,6894,61343.983333333395,49309.353333333056,12034.63000000034,1.7456672468813954
LEMD,2021,202105,DEP,6972,6972,102813.53333333493,90588.38333333324,12225.150000001682,1.753463855421928
LEMD,2021,202106,ARR,8667,8667,76147.40000000011,62338.31666666653,13809.083333333583,1.5932944886735414
LEMD,2021,202106,DEP,8730,8730,136637.66666666578,115821.97000000102,20815.696666664764,2.3843867888504886
LEMD,2021,202107,ARR,10966,10966,94953.25,78611.75333333269,16341.496666667328,1.490196668490546
LEMD,2021,202107,DEP,11168,11168,178145.8666666626,152893.4199999992,25252.446666663396,2.261143147086622
LEMD,2021,202108,ARR,11502,11502,97344.11666666708,83793.3300000004,13550.78666666668,1.178124384165074
LEMD,2021,202108,DEP,11626,11626,181399.5499999955,158843.57666666544,22555.973333330097,1.940131888296069
LEMD,2021,202109,ARR,11356,11356,95946.39999999964,82241.96000000072,13704.439999998924,1.20680169073608
LEMD,2021,202109,DEP,11407,11407,182556.8333333255,157307.51666666605,25249.31666665949,2.213493176703734
LEMD,2021,202110,ARR,11614,11614,101558.53333333366,83429.47666666705,18129.056666666613,1.5609657884162746
LEMD,2021,202110,DEP,11712,11712,189338.35000000751,161851.9466666648,27486.40333334275,2.346858208106451
LEMD,2021,202111,ARR,11872,11872,100167.3666666666,81454.11333333424,18713.253333332366,1.5762511230906642
LEMD,2021,202111,DEP,11893,11893,192912.84999999712,165476.02999999662,27436.8200000005,2.306972168502522
LEMD,2021,202112,ARR,12515,12515,106178.41666666676,87915.79000000049,18262.62666666627,1.459259022506294
LEMD,2021,202112,DEP,12384,12384,200620.98333332836,171012.56666666287,29608.416666665493,2.390860518949087
LEMD,2022,202201,ARR,11816,11816,95316.84999999966,80578.51333333408,14738.336666665578,1.247320300157886
LEMD,2022,202201,DEP,11354,11354,184232.55000000005,156772.16999999806,27460.380000001984,2.4185643825966165
LEMD,2022,202202,ARR,11072,11072,90509.15000000013,76204.69333333397,14304.456666666156,1.2919487596338652
LEMD,2022,202202,DEP,11034,11034,174963.08333333244,152778.63666666555,22184.44666666689,2.0105534408797254
LEMD,2022,202203,ARR,13196,13196,112382.61666666769,93946.68666666736,18435.930000000328,1.39708472264325
LEMD,2022,202203,DEP,13253,13253,214887.1500000032,181396.66333332835,33490.48666667484,2.5270117457688706
LEMD,2022,202204,ARR,14177,14177,115526.98333333289,100877.99333333458,14648.989999998304,1.0332926571205687
LEMD,2022,202204,DEP,14223,14223,226747.93333332575,194369.96999999447,32377.96333333128,2.27645105345787
LEMD,2022,202205,ARR,15127,15127,120088.61666666652,104925.83666666607,15162.78000000042,1.002365307066862
LEMD,2022,202205,DEP,15199,15199,243211.96666666423,206934.32666665947,36277.64000000476,2.386843871307636
LEMD,2022,202206,ARR,15038,15038,128291.59999999987,110115.38333333263,18176.216666667227,1.2086857738174777
LEMD,2022,202206,DEP,15206,15206,249955.18333333207,204307.9133333275,45647.27000000456,3.0019248980668527
LEMD,2022,202207,ARR,15837,15837,130255.78333333318,111029.15666666569,19226.626666667507,1.2140321188777867
LEMD,2022,202207,DEP,15985,15985,260720.25000002116,214018.83333332685,46701.416666694306,2.921577520593951
LFPG,2019,201901,ARR,19035,18951,184901.51666666663,148965.51999999993,35935.99666666673,1.896258596731926
LFPG,2019,201901,DEP,19064,19005,329699.6166666667,236663.6000000005,93036.0166666662,4.895344207664625
LFPG,2019,201902,ARR,17616,17563,163836.55,136043.33333333328,27793.216666666704,1.5824868568391903
LFPG,2019,201902,DEP,17611,17581,271655.4666666667,220480.6000000001,51174.86666666661,2.910805225337956
LFPG,2019,201903,ARR,20039,19973,187056.03333333333,156494.37333333315,30561.660000000174,1.530148700746016
LFPG,2019,201903,DEP,20083,20038,306964.46666666673,250949.9999999999,56014.46666666679,2.795412050437508
LFPG,2019,201904,ARR,21412,21320,199116.71666666665,162047.9333333333,37068.783333333355,1.7386858974358983
LFPG,2019,201904,DEP,21403,21333,336650.31666666665,272321.40000000014,64328.91666666651,3.015465085391952
LFPG,2019,201905,ARR,21956,21879,207529.39999999997,171372.34666666677,36157.0533333332,1.652591678474025
LFPG,2019,201905,DEP,21992,21948,343701.76666666666,275604.8000000008,68096.96666666586,3.102650203511293
LFPG,2019,201906,ARR,22155,22071,209846.9666666667,171387.3866666667,38459.580000000016,1.742539078428708
LFPG,2019,201906,DEP,22172,22114,354789.60000000003,280821.2000000005,73968.39999999956,3.3448675047481036
LFPG,2019,201907,ARR,23522,23421,222465.81666666668,180252.88000000015,42212.9366666665,1.8023541551029632
LFPG,2019,201907,DEP,23542,23490,379099.9166666666,301942.8000000005,77157.11666666612,3.2846792961543683
LFPG,2019,201908,ARR,23589,23516,224946.25000000003,182531.2266666669,42415.02333333314,1.803666581618181
LFPG,2019,201908,DEP,23647,23607,370987.9,298246.4000000002,72741.49999999983,3.081352988520347
LFPG,2019,201909,ARR,22567,22512,216939.28333333333,177160.3200000005,39778.963333332824,1.7670115197820195
LFPG,2019,201909,DEP,22548,22518,350942.01666666666,282805.20000000007,68136.8166666666,3.025882257157234
LFPG,2019,201910,ARR,22214,22141,217587.88333333333,175432.2666666669,42155.61666666643,1.9039617301235912
LFPG,2019,201910,DEP,22239,22196,345958.94999999995,277644.40000000084,68314.54999999912,3.077786538114936
LFPG,2019,201911,ARR,19224,19157,186687.18333333335,149979.86666666667,36707.31666666668,1.916130744201424
LFPG,2019,201911,DEP,19253,19215,308184.2833333333,240315.80000000048,67868.48333333284,3.5320574204180506
LFPG,2019,201912,ARR,19487,19392,190447.1,151940.9733333334,38506.12666666659,1.9856707233223283
LFPG,2019,201912,DEP,19443,19402,313348.65,246145.6000000006,67203.04999999944,3.4637176579733757
LFPG,2020,202001,ARR,18930,18834,183334.86666666667,148236.68000000002,35098.18666666665,1.8635545644401956
LFPG,2020,202001,DEP,18934,18902,308151.23333333334,238574.40000000017,69576.83333333317,3.6809244171692503
LFPG,2020,202002,ARR,17931,17829,173485.06666666668,141700.9200000003,31784.146666666376,1.7827217828631094
LFPG,2020,202002,DEP,17935,17887,269149.25,221833.00000000064,47316.24999999936,2.6452870800022006
LFPG,2020,202003,ARR,11877,11847,112788.05,95914.77333333324,16873.27666666676,1.4242657775526937
LFPG,2020,202003,DEP,11830,11799,172457.78333333333,151836.79999999964,20620.983333333686,1.747689069695202
LFPG,2020,202004,ARR,2124,2109,23655.483333333337,18959.00000000001,4696.483333333323,2.226876876876872
LFPG,2020,202004,DEP,2119,2116,33947.73333333334,33149.799999999945,797.9333333333925,0.3770951480781628
LFPG,2020,202005,ARR,2926,2924,33734,27730.00000000002,6003.999999999982,2.0533515731874084
LFPG,2020,202005,DEP,2938,2928,49019.48333333333,47229.60000000003,1789.8833333333023,0.6112989526411552
LFPG,2020,202006,ARR,4947,4906,51952.45,43430.59999999997,8521.850000000028,1.7370260905014323
LFPG,2020,202006,DEP,4927,4909,73596.78333333334,69103.59999999986,4493.18333333348,0.915295036327863
LFPG,2020,202007,ARR,9561,9478,100810.9,81996.40000000004,18814.49999999997,1.9850706900189885
LFPG,2020,202007,DEP,9594,9560,139628.78333333333,128488.00000000038,11140.783333332947,1.16535390516035
LFPG,2020,202008,ARR,11557,11474,105107.06666666668,84798.89333333334,20308.173333333325,1.7699296961245707
LFPG,2020,202008,DEP,11488,11460,153883.34999999998,139283.00000000015,14600.349999999831,1.2740270506108056
LFPG,2020,202009,ARR,9485,9412,84861.81666666667,71089.40000000002,13772.416666666642,1.4632826887661117
LFPG,2020,202009,DEP,9427,9406,124815.51666666666,116191.1999999998,8624.316666666855,0.9168952441704076
LFPG,2020,202010,ARR,8472,8413,79675.9,65483.200000000026,14192.699999999968,1.6869963152264316
LFPG,2020,202010,DEP,8465,8452,118445.4,107141.80000000002,11303.599999999977,1.3373876005679102
LFPG,2020,202011,ARR,5997,5952,83491.23333333334,54365.19999999997,29126.03333333337,4.893486783154128
LFPG,2020,202011,DEP,5930,5925,91109.93333333332,82339.59999999996,8770.333333333372,1.4802250351617503
LFPG,2020,202012,ARR,6992,6940,82717.56666666667,64991.9466666667,17725.619999999966,2.5541239193083527
LFPG,2020,202012,DEP,6957,6947,110502,97273.40000000008,13228.59999999992,1.904217647905559
LFPG,2021,202101,ARR,7145,7082,65994.61666666667,52054.94666666661,13939.670000000056,1.9683239197966755
LFPG,2021,202101,DEP,7127,7112,115202.6,91611.60000000002,23590.999999999985,3.317069741282338
LFPG,2021,202102,ARR,6122,6120,60112,45479.20000000001,14632.799999999988,2.3909803921568606
LFPG,2021,202102,DEP,6137,6117,94137.28333333333,78966.00000000012,15171.28333333321,2.4801836412184417
LFPG,2021,202103,ARR,7088,7087,71870,58285.199999999946,13584.800000000054,1.9168618597431992
LFPG,2021,202103,DEP,7078,7076,101288,90906.7999999999,10381.2000000001,1.4671000565291266
LFPG,2021,202104,ARR,7142,7110,72020.36666666667,57799.79999999997,14220.566666666702,2.0000796999531225
LFPG,2021,202104,DEP,7134,7133,104569,94613.99999999993,9955.000000000073,1.3956259638300956
LFPG,2021,202105,ARR,7591,7591,85945,71172.14666666677,14772.85333333323,1.9461010846177356
LFPG,2021,202105,DEP,7601,7601,117294,102433.59999999992,14860.400000000069,1.955058544928308
LFPG,2021,202106,ARR,9360,9360,97909,76785.24,21123.759999999995,2.2568119658119654
LFPG,2021,202106,DEP,9390,9387,144094,115556.59999999987,28537.400000000125,3.040098007883256
LFPG,2021,202107,ARR,13676,13640,141204.48333333334,104466.80000000016,36737.683333333174,2.6933785434994997
LFPG,2021,202107,DEP,13702,13701,200941,168289.60000000003,32651.399999999965,2.383139916794392
LFPG,2021,202108,ARR,14706,14706,144363,111675.60000000012,32687.399999999892,2.222725418196647
LFPG,2021,202108,DEP,14716,14715,212556,182510.0000000001,30045.99999999994,2.0418620455317664
LFPG,2021,202109,ARR,12886,12829,124184.18333333332,96323.80000000008,27860.38333333326,2.171672252968529
LFPG,2021,202109,DEP,12845,12843,185973,161220.6000000002,24752.39999999979,1.9273067040410956
LFPG,2021,202110,ARR,13405,13348,134463.16666666666,102314.9466666666,32148.220000000045,2.408467186095298
LFPG,2021,202110,DEP,13405,13405,193147,168516.6000000001,24630.399999999907,1.8374039537485944
LFPG,2021,202111,ARR,13979,13978,145902,110675.83999999992,35226.160000000076,2.520114465588788
LFPG,2021,202111,DEP,13981,13979,211046,174350.79999999993,36695.20000000007,2.6250232491594585
LFPG,2021,202112,ARR,14844,14781,153623.58333333334,120603.773333333,33019.81000000033,2.2339361342263944
LFPG,2021,202112,DEP,14858,14813,222271.66666666663,185833.80000000028,36437.86666666638,2.4598573325232147
LFPG,2022,202201,ARR,12617,12616,124752,101134.59999999998,23617.400000000023,1.872019657577681
LFPG,2022,202201,DEP,12637,12637,195241,156334.7999999999,38906.2000000001,3.078752868560584
LFPG,2022,202202,ARR,11951,11898,116063.56666666668,94880.22666666676,21183.339999999895,1.7804118339216586
LFPG,2022,202202,DEP,11939,11938,172965,147084.80000000016,25880.199999999837,2.167884067683015
LFPG,2022,202203,ARR,14875,14872,142941,117389.74666666616,25551.25333333385,1.718077819616316
LFPG,2022,202203,DEP,14927,14926,214565,186882.1999999995,27682.800000000512,1.854669703872472
LFPG,2022,202204,ARR,4,4,58,30,28,7
LFPG,2022,202204,DEP,9,9,136,78,58,6.444444444444445
LFPG,2022,202205,ARR,18552,18476,182975.8,143494.83999999968,39480.96000000034,2.1368781121455047
LFPG,2022,202205,DEP,18533,18533,277358,228013.19999999975,49344.80000000022,2.662537095990947
LIRF,2019,201901,ARR,11504,11504,113121,86291.80000000008,26829.199999999924,2.332162726008338
LIRF,2019,201901,DEP,11520,11520,195212,145814,49398,4.288020833333333
LIRF,2019,201902,ARR,10750,10750,354010,79805.80000000008,274204.19999999995,25.50736744186046
LIRF,2019,201902,DEP,10753,10753,190023,136055.99999999977,53967.00000000023,5.0187854552218205
LIRF,2019,201903,ARR,11958,11958,115909,86563.20000000008,29345.799999999916,2.4540725873891884
LIRF,2019,201903,DEP,11969,11969,211308,149090.9999999999,62217.00000000009,5.198178628122657
LIRF,2019,201904,ARR,13153,13150,126592,94720.80000000005,31871.199999999968,2.423665399239541
LIRF,2019,201904,DEP,13151,13151,243918,167003.5999999999,76914.40000000011,5.848559044939557
LIRF,2019,201905,ARR,13628,13626,134563,100025.60000000002,34537.39999999998,2.534669015118155
LIRF,2019,201905,DEP,13625,13625,264277,172168.99999999994,92108.00000000006,6.7602201834862425
LIRF,2019,201906,ARR,14221,14220,144123,104407.80000000006,39715.19999999994,2.792911392405059
LIRF,2019,201906,DEP,14227,14227,287197,179314.80000000002,107882.19999999998,7.582919800379559
LIRF,2019,201907,ARR,14984,14982,152048,110800.2000000001,41247.7999999999,2.7531571218795823
LIRF,2019,201907,DEP,14960,14959,321476,189304.39999999985,132171.60000000015,8.83559061434589
LIRF,2019,201908,ARR,14991,14991,152160,109876,42284,2.8206257087585884
LIRF,2019,201908,DEP,14978,14978,314941,190091.9999999999,124849.00000000006,8.335492055014024
LIRF,2019,201909,ARR,14030,14029,140046,100698.60000000003,39347.399999999965,2.8047187967781
LIRF,2019,201909,DEP,14029,14029,298660,178408.59999999998,120251.40000000002,8.571630194596908
LIRF,2019,201910,ARR,13193,13193,131298,93129.6,38168.40000000001,2.893079663457895
LIRF,2019,201910,DEP,13189,13188,280981,167618.79999999993,113362.20000000008,8.59585987261147
LIRF,2019,201911,ARR,11190,11190,102649,78067.60000000003,24581.399999999965,2.196729222520104
LIRF,2019,201911,DEP,11186,11186,211713,138848.60000000006,72864.39999999994,6.513892365456815
LIRF,2019,201912,ARR,11276,11274,109773,81144.20000000011,28628.799999999886,2.5393649104133305
LIRF,2019,201912,DEP,11257,11257,215568,141045.9999999999,74522.00000000009,6.62005863018567
LIRF,2020,202001,ARR,10598,10598,101989,73541.4,28447.60000000001,2.6842423098697874
LIRF,2020,202001,DEP,10608,10607,172625,130550.00000000006,42074.99999999994,3.966720090506264
LIRF,2020,202002,ARR,9679,9679,94367,69041.20000000004,25325.79999999996,2.61657195991321
LIRF,2020,202002,DEP,9685,9685,158741,119307.4,39433.59999999999,4.071615900877645
LIRF,2020,202003,ARR,4312,4311,40134,29953.799999999985,10180.200000000015,2.3614474599860857
LIRF,2020,202003,DEP,4292,4292,74705,53489.60000000006,21215.399999999943,4.943010251630928
LIRF,2020,202004,ARR,1200,1198,12153,7885.399999999989,4267.600000000011,3.5622704507512615
LIRF,2020,202004,DEP,1185,1184,25059,14066.399999999994,10992.600000000006,9.284290540540546
LIRF,2020,202005,ARR,1375,1375,10780,8318.799999999996,2461.2000000000044,1.7899636363636395
LIRF,2020,202005,DEP,1371,1371,30724,16872.39999999999,13851.60000000001,10.103282275711166
LIRF,2020,202006,ARR,1777,1777,16553,11501.999999999998,5051.000000000002,2.842431063590322
LIRF,2020,202006,DEP,1779,1779,29749,21590.79999999999,8158.200000000012,4.585834738617208
LIRF,2020,202007,ARR,3895,3891,36550,29343.599999999995,7206.400000000005,1.852068876895401
LIRF,2020,202007,DEP,3898,3898,57551,54675.80000000001,2875.19999999999,0.7376090302719317
LIRF,2020,202008,ARR,5054,5052,49684,37242.8,12441.200000000004,2.4626286619160735
LIRF,2020,202008,DEP,5055,5055,69846,69880.2,-34.19999999999709,-0.00676557863501426
LIRF,2020,202009,ARR,4338,4337,40793,30834.000000000004,9958.999999999996,2.2962877565137183
LIRF,2020,202009,DEP,4333,4333,63011,59656.200000000026,3354.799999999974,0.7742441726286577
LIRF,2020,202010,ARR,4116,4115,39890,27259,12631,3.069501822600243
LIRF,2020,202010,DEP,4114,4114,59115,57233.40000000001,1881.5999999999913,0.4573650947982478
LIRF,2020,202011,ARR,2642,2642,24797,17015.4,7781.5999999999985,2.9453444360333076
LIRF,2020,202011,DEP,2641,2641,38868,35433.6,3434.4000000000015,1.3004165088981452
LIRF,2020,202012,ARR,2714,2714,25191,17115.59999999999,8075.400000000009,2.97546057479735
LIRF,2020,202012,DEP,2709,2709,40848,35110,5738,2.11812476928756
LIRF,2021,202101,ARR,2414,2414,20432,14731.599999999997,5700.400000000003,2.3613918806959417
LIRF,2021,202101,DEP,2418,2418,39429,31128.199999999993,8300.800000000007,3.432919768403642
LIRF,2021,202102,ARR,2104,2104,19713,13603.399999999994,6109.600000000006,2.903802281368824
LIRF,2021,202102,DEP,2104,2104,34565,27096.999999999996,7468.000000000004,3.5494296577946787
LIRF,2021,202103,ARR,2467,2467,21922,15819.400000000003,6102.599999999997,2.473692744223752
LIRF,2021,202103,DEP,2468,2468,41287,31204.200000000004,10082.799999999996,4.085413290113451
LIRF,2021,202104,ARR,3120,3119,26113,19330.6,6782.399999999998,2.1745431227957672
LIRF,2021,202104,DEP,3119,3119,41981,39512.79999999999,2468.2000000000116,0.7913433792882372
LIRF,2021,202105,ARR,3309,3306,28768,19954.2,8813.8,2.666001209921355
LIRF,2021,202105,DEP,3310,3310,46891,45863,1028,0.31057401812688823
LIRF,2021,202106,ARR,4322,4322,38417,29117.8,9299.2,2.151596483109671
LIRF,2021,202106,DEP,4310,4310,64057,58644.8,5412.200000000004,1.2557308584686786
LIRF,2021,202107,ARR,6232,6231,63569,46100.999999999985,17468.000000000015,2.8034023431230963
LIRF,2021,202107,DEP,6231,6231,103241,84114,19127,3.069651741293532
LIRF,2021,202108,ARR,7300,7299,68838,53733.8,15104.199999999995,2.0693519660227424
LIRF,2021,202108,DEP,7299,7299,115220,98723.6,16496.399999999994,2.260090423345663
LIRF,2021,202109,ARR,6463,6463,59278,47584.80000000001,11693.19999999999,1.8092526690391444
LIRF,2021,202109,DEP,6464,6464,101532,88075.80000000003,13456.199999999968,2.081714108910886
LIRF,2021,202110,ARR,6147,6146,61719,48379.2,13339.800000000005,2.170484868206964
LIRF,2021,202110,DEP,6152,6152,99605,84474.20000000007,15130.79999999993,2.459492847854345
LIRF,2021,202111,ARR,6302,6302,59527,47378.000000000015,12148.999999999984,1.927800698191048
LIRF,2021,202111,DEP,6316,6316,102921,87833.80000000002,15087.199999999984,2.388727042431916
LIRF,2021,202112,ARR,6646,6645,65726,50664.400000000016,15061.599999999984,2.266606471030848
LIRF,2021,202112,DEP,6635,6635,107253,89804.00000000004,17448.999999999956,2.6298417483044396
LIRF,2022,202201,ARR,5659,5658,57715,42336.80000000001,15378.19999999999,2.717956875220924
LIRF,2022,202201,DEP,5673,5673,84382,76203.60000000008,8178.399999999921,1.4416358187907494
LIRF,2022,202202,ARR,5146,5146,52295,39296.4,12998.6,2.525961912164788
LIRF,2022,202202,DEP,5149,5149,80714,69372.40000000001,11341.599999999991,2.2026801320644767
LIRF,2022,202203,ARR,6667,6667,65900,50690.00000000003,15209.99999999997,2.2813859307034603
LIRF,2022,202203,DEP,6666,6666,101328,89164.60000000002,12163.39999999998,1.8246924692469215
LIRF,2022,202204,ARR,8869,8869,85961,63346.40000000002,22614.599999999977,2.549847784417632
LIRF,2022,202204,DEP,8878,8877,152819,119768.79999999996,33050.200000000026,3.7231271826067394
LIRF,2022,202205,ARR,9448,9445,96928,66675.6,30252.39999999999,3.20300688194812
LIRF,2022,202205,DEP,9445,9445,168919,123551.80000000005,45367.19999999997,4.803303335097932
LIRF,2022,202206,ARR,10044,10044,104271,70280.59999999993,33990.40000000007,3.384149741138995
LIRF,2022,202206,DEP,10051,10051,188907,125569.20000000006,63337.799999999945,6.301641627698731
LIRF,2022,202207,ARR,10571,10571,100346,73668.99999999996,26677.000000000044,2.523602308201688
LIRF,2022,202207,DEP,10581,10581,199117,132557.2,66559.79999999999,6.290501842925998
LSZH,2019,201901,ARR,10811,10811,59896.51666666652,46216.28000000012,13680.236666666397,1.265399747171066
LSZH,2019,201901,DEP,10836,10836,161111.33333333358,99503.79666666684,61607.53666666674,5.685450043066329
LSZH,2019,201902,ARR,9814,9814,53524.383333333215,43262.166666666635,10262.21666666658,1.0456711500577318
LSZH,2019,201902,DEP,9856,9856,131724.83333333372,91813.3566666669,39911.476666666815,4.049459889069279
LSZH,2019,201903,ARR,11013,11013,55324.13333333325,44701.876666666896,10622.256666666348,0.9645198099215788
LSZH,2019,201903,DEP,11035,11035,137886.6666666663,104017.95999999986,33868.70666666645,3.069207672556995
LSZH,2019,201904,ARR,11618,11618,62164.43333333354,50891.66000000017,11272.773333333367,0.9702851896482498
LSZH,2019,201904,DEP,11631,11631,144252.633333333,109779.28333333424,34473.34999999878,2.9639196973603976
LSZH,2019,201905,ARR,12196,12196,65671.2333333333,53277.690000000315,12393.543333332978,1.0161973871214314
LSZH,2019,201905,DEP,12226,12226,151800.89999999892,115307.5566666681,36493.34333333082,2.9848963956593177
LSZH,2019,201906,ARR,12341,12341,66334.66666666672,54030.713333333646,12303.95333333307,0.99699808227316
LSZH,2019,201906,DEP,12350,12350,149486.1999999999,114519.96000000124,34966.23999999865,2.831274493927016
LSZH,2019,201907,ARR,12852,12852,70179.71666666686,56397.310000000376,13782.406666666488,1.0723939205311614
LSZH,2019,201907,DEP,12886,12886,160274.8500000007,120711.2166666681,39563.63333333261,3.0702804076775263
LSZH,2019,201908,ARR,12607,12607,70047.51666666684,55687.04666666699,14360.469999999848,1.1390870151503012
LSZH,2019,201908,DEP,12622,12622,157502.36666666673,119144.13666666827,38358.22999999844,3.038997781650962
LSZH,2019,201909,ARR,12170,12170,67239.68333333345,53454.42666666718,13785.256666666268,1.1327244590522816
LSZH,2019,201909,DEP,12180,12180,152157.94999999923,114596.31000000073,37561.639999998544,3.0838784893266458
LSZH,2019,201910,ARR,11980,11980,64367.76666666692,52699.7700000004,11667.99666666652,0.9739563160823472
LSZH,2019,201910,DEP,12025,12025,145108.94999999992,113028.66333333432,32080.28666666559,2.6677993069992176
LSZH,2019,201911,ARR,9886,9886,53012.766666666656,43923.43000000003,9089.336666666626,0.919414997639756
LSZH,2019,201911,DEP,9914,9914,119414.6000000004,93595.28000000028,25819.320000000123,2.604329231389966
LSZH,2019,201912,ARR,10063,10063,54016.30000000015,43681.69666666679,10334.603333333362,1.026990294478124
LSZH,2019,201912,DEP,10100,10100,127448.39999999978,95827.79666666644,31620.603333333333,3.130752805280528
LSZH,2020,202001,ARR,10277,10277,56678.7499999996,45700.23000000017,10978.51999999943,1.068261165709782
LSZH,2020,202001,DEP,10295,10295,134821.3333333326,95822.80666666687,38998.5266666657,3.7881036101666536
LSZH,2020,202002,ARR,9302,9302,46966.59999999995,37979.56666666669,8987.03333333326,0.9661398982297636
LSZH,2020,202002,DEP,9328,9328,119725.45000000036,87610.69666666658,32114.753333333763,3.442833762149846
LSZH,2020,202003,ARR,5475,5475,28663.18333333336,23706.99999999988,4956.18333333348,0.9052389649924164
LSZH,2020,202003,DEP,5572,5572,61597.04999999997,51736.06999999961,9860.98000000036,1.7697379755923115
LSZH,2020,202004,ARR,928,928,5984,4477.96,1506.04,1.6228879310344828
LSZH,2020,202004,DEP,958,958,8083.283333333335,7701.400000000038,381.8833333332968,0.39862560890740795
LSZH,2020,202005,ARR,1499,1499,8948.466666666667,6847.6399999999885,2100.826666666678,1.4014854347342751
LSZH,2020,202005,DEP,1533,1533,12911.1833333333,11223.24666666666,1687.9366666666392,1.1010676233963723
LSZH,2020,202006,ARR,2517,2517,14256.449999999988,11506.979999999989,2749.4699999999993,1.0923599523241951
LSZH,2020,202006,DEP,2502,2502,20728.850000000028,18573.686666666526,2155.163333333501,0.8613762323475225
LSZH,2020,202007,ARR,4909,4909,26982.61666666672,21810.103333333125,5172.513333333594,1.053679636042696
LSZH,2020,202007,DEP,4957,4957,45572.96666666668,40776.7866666663,4796.180000000379,0.9675569901150652
LSZH,2020,202008,ARR,5415,5415,30009.666666666715,24549.25333333318,5460.413333333534,1.0083865804863406
LSZH,2020,202008,DEP,5419,5419,49860.06666666648,44974.44999999969,4885.616666666785,0.9015716306821896
LSZH,2020,202009,ARR,4759,4759,28074.700000000008,21702.33333333315,6372.366666666854,1.3390137984170738
LSZH,2020,202009,DEP,4810,4810,43194.96666666678,39469.35666666642,3725.610000000365,0.7745550935551693
LSZH,2020,202010,ARR,4174,4174,23690.00000000004,18957.199999999903,4732.8000000001375,1.1338763775755
LSZH,2020,202010,DEP,4220,4220,39166.416666666686,35541.693333332856,3624.72333333383,0.8589391785151256
LSZH,2020,202011,ARR,2795,2795,17657.166666666664,13332.84999999998,4324.316666666684,1.5471615980918367
LSZH,2020,202011,DEP,2830,2830,25468.716666666653,21923.769999999768,3544.946666666885,1.252631330977698
LSZH,2020,202012,ARR,3196,3196,19563.59999999998,15080.226666666606,4483.373333333375,1.4028076762620072
LSZH,2020,202012,DEP,3239,3239,32696.450000000023,25778.519999999873,6917.930000000153,2.135822784810174
LSZH,2021,202101,ARR,2746,2746,18018.90000000005,12421.09999999996,5597.80000000009,2.038528769118751
LSZH,2021,202101,DEP,2778,2778,34078.21666666663,22672.67666666648,11405.54000000015,4.105665946724316
