AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBCF,2021-04,DEP,1681,20135.583333333332,15618.148876575986,4517.434456757346,2.6873494686242396
SBCF,2021-05,DEP,2032,24910.883333333335,18813.15599816318,6090.627335170152,2.9988317750714684
SBCF,2021-06,DEP,2245,27627.383333333335,20862.918318637905,6764.46501469543,3.013124728149412
SBCF,2021-07,DEP,2933,37338.03333333333,27196.611012489135,10141.422320844198,3.4576959839223314
SBCF,2021-08,DEP,2950,37047.166666666664,27409.54327652215,9637.623390144518,3.266990979710006
SBCF,2021-09,DEP,3156,40723.01666666667,29231.848019437904,11491.168647228762,3.641054704445109
SBCF,2021-10,DEP,3313,42710.066666666666,30688.08120757635,12021.985459090318,3.628730896193878
SBCF,2021-11,DEP,2941,38675.13333333333,27069.944189609305,11605.189143724028,3.946001068930305
SBCF,2021-12,DEP,3824,53831.78333333333,35206.39526570533,18620.45473429467,4.870639480589765
SBGR,2019-01,DEP,13296,249450.53333333333,147689.9867220551,101753.44661127824,7.653512343834392
SBGR,2019-02,DEP,9288,169268.51666666666,104385.36794043831,64883.148726228355,6.985696460618901
SBGR,2019-03,DEP,12197,205675.26666666663,131634.54434142692,74040.72232523977,6.070404388393848
SBGR,2019-04,DEP,11443,190340.85,124561.47355903075,65779.37644096927,5.748438035564909
SBGR,2019-05,DEP,10589,161866.48333333334,116384.85253082836,45478.48080250497,4.295285304354455
SBGR,2019-06,DEP,10589,159213.9,114812.92050180132,46528.0242112201,4.485493513083978
SBGR,2019-07,DEP,12363,195412.43333333332,132514.82915438246,62897.604178950896,5.087568080478111
SBGR,2019-08,DEP,12229,186257.76666666663,127482.56843170994,58775.19823495675,4.806214591132288
SBGR,2019-09,DEP,12032,191347.88333333333,125980.8570336638,65367.02629966955,5.432764818789026
SBGR,2019-10,DEP,12272,186230.85,125361.7835516811,60869.06644831891,4.959995636271098
